Owner,Account Name,Account Id,Control Name,Control ID,Severity,Failure Count,Sample Resources
Christine Cheung (Assoc Prof),AWS-LKC-CCLab,533266996004,CloudFormation - Integration with Simple Notification Service (SNS),21014,Low,26,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-b78aa04e-c793-4ef2-83f5-4c926b447ff3, StackSet-AWSCloudFormationStackSet-ExecutionRole-9b4ce682-2cf8-44f8-84ed-0104e5137d85, StackSet-AWSControlTowerBP-BASELINE-CONFIG-87db73f5-b452-492e-97ef-42d30e2bbb0e"
Christine Cheung (Assoc Prof),AWS-LKC-CCLab,533266996004,Lambda - Enable Dead Letter Queue for Lambda Functions,21343,Low,6,aws-controltower-NotificationForwarder:$LATEST
Christine Cheung (Assoc Prof),AWS-LKC-CCLab,533266996004,CloudTrail - Trails are integrated with Amazon CloudWatch Logs,21122,Low,2,"cc-colddataTrail, christinecheungTrail"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFormation - Deletion Policy in Use,21445,High,24,"TeslaGTelegramGame1, StackSet-AWSControlTowerGuardrailAWS-GR-ENCRYPTED-VOLUMES-1c149d60-c18b-4d47-acb2-789272593511, StackSet-AWSControlTowerGuardrailAWS-GR-S3-BUCKET-PUBLIC-READ-PROHIBITED-1b84cdb6-c36d-4a64-9f20-29241f24807e"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFormation - Stack Policy,21447,High,24,"TeslaGTelegramGame1, StackSet-AWSControlTowerGuardrailAWS-GR-ENCRYPTED-VOLUMES-1c149d60-c18b-4d47-acb2-789272593511, StackSet-AWSControlTowerGuardrailAWS-GR-S3-BUCKET-PUBLIC-READ-PROHIBITED-1b84cdb6-c36d-4a64-9f20-29241f24807e"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Enable Encryption at Rest for Environment Variables using Customer Master Keys,21344,High,7,"aws-controltower-NotificationForwarder:$LATEST, TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - VPC Access for AWS Lambda Functions,21354,High,6,aws-controltower-NotificationForwarder:$LATEST
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,EBS - Enabled Encryption At Rest (Region-wise),16031,High,5,"us-west-2, us-east-2, ap-northeast-1"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,IAM - Enabled Access Analyzer,16022,High,5,"us-west-2, us-east-2, ap-northeast-1"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Networking - Disallowed Public Access to RDP Port (ACL),21302,High,3,"acl-04074e46f74856773, acl-057e5ac9de6a8758b, acl-036c81cb2b8ceaaea"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Networking - Disallowed Public Access to Administration Ports (ACL),16071,High,3,"acl-04074e46f74856773, acl-057e5ac9de6a8758b, acl-036c81cb2b8ceaaea"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Networking - Disallowed Public Access to SSH Port (ACL),21300,High,3,"acl-04074e46f74856773, acl-057e5ac9de6a8758b, acl-036c81cb2b8ceaaea"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Networking - Disallowed Public Access to Telnet Port (ACL),21301,High,3,"acl-04074e46f74856773, acl-057e5ac9de6a8758b, acl-036c81cb2b8ceaaea"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,SNS - Cross Account Access,21372,High,2,"arn:aws:sns:us-east-1:877060310981:aws-controltower-SecurityNotifications, arn:aws:sns:ap-northeast-2:877060310981:aws-controltower-SecurityNotifications"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,SNS - Enable Server-Side Encryption for Topics,21373,High,2,"arn:aws:sns:us-east-1:877060310981:aws-controltower-SecurityNotifications, arn:aws:sns:ap-northeast-2:877060310981:aws-controltower-SecurityNotifications"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Enable IAM Authentication for Lambda Function URLs,21346,High,1,TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,IAM - No Unused Passwords,16013,High,1,Zhangzitian@lionfish-studios.com (AIDA4YNG6I7C6ADIDX5MR)
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,IAM - No Full Administrative Privileges Policies,16018,High,1,AdministratorAccess (ANPAIWMBCKSKIEE64ZLYK)
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Distributions should have a default root object configured,21015,High,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - FieldLevel Encryption,21360,High,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,IAM - Defined Users MFA (AWS),16011,High,1,Zhangzitian@lionfish-studios.com (AIDA4YNG6I7C6ADIDX5MR)
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,DynamoDB - Continuous Backups Enabled,21378,High,1,TeslaGData
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,DynamoDB - AWS KMS Customer Master Keys for Table Server-Side Encryption,21377,High,1,TeslaGData
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFormation - Enabled Termination Protection,21292,Medium,24,"TeslaGTelegramGame1, StackSet-AWSControlTowerGuardrailAWS-GR-ENCRYPTED-VOLUMES-1c149d60-c18b-4d47-acb2-789272593511, StackSet-AWSControlTowerGuardrailAWS-GR-S3-BUCKET-PUBLIC-READ-PROHIBITED-1b84cdb6-c36d-4a64-9f20-29241f24807e"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,9,"subnet-0e9fb797d21f0fbc1, subnet-0b34f105af6791240, subnet-04dd2897cb7d371f9"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Tracing Enabled,21352,Medium,7,"aws-controltower-NotificationForwarder:$LATEST, TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Enable Code Signing,21366,Medium,7,"aws-controltower-NotificationForwarder:$LATEST, TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,7,"aws-controltower-NotificationForwarder:$LATEST, TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Enable Provisioned Concurrency,21347,Medium,7,"aws-controltower-NotificationForwarder:$LATEST, TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Cross Account Access,21350,Medium,7,"aws-controltower-NotificationForwarder:$LATEST, TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,6,"ap-southeast-2, ap-northeast-1, eu-west-2"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Function Uses Supported Runtime,21131,Medium,6,aws-controltower-NotificationForwarder:$LATEST
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Check Lambda Function URL Not in Use,21365,Medium,6,aws-controltower-NotificationForwarder:$LATEST
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Glue - Data Catalog Objects Encrypted,27135,Medium,6,"ap-southeast-2, ap-northeast-1, eu-west-2"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Glue - Encrypted with CMK,37203,Medium,6,"ap-southeast-2, ap-northeast-1, eu-west-2"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Inspector 2 - Not Enabled,37136,Medium,6,877060310981
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,5,"us-west-2, us-east-2, ap-northeast-1"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,SecurityHub - Enabled,37236,Medium,5,"us-west-2, us-east-2, ap-northeast-1"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Network without Traffic Logging (AWS),27165,Medium,4,"vpc-0d002e21c9b9e4d34, vpc-0440f469a165d3df5, vpc-0913d8c9c73c48e5d"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Logging - Enabled VPCs Flow Logs,16053,Medium,4,"vpc-0d002e21c9b9e4d34, vpc-0440f469a165d3df5, vpc-0913d8c9c73c48e5d"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Config - Referencing Missing S3 Bucket,37210,Medium,3,aws-controltower-BaselineConfigDeliveryChannel
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,3,"acl-04074e46f74856773, acl-057e5ac9de6a8758b, acl-036c81cb2b8ceaaea"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,KMS - Cross Account Access,21452,Medium,3,"1f77695e-8f43-4bf5-86e8-0a4869ef2edf, 9e9eb00e-b871-47e0-a2b4-26279a08578c, e47a2933-6663-43d0-a08d-5f0f10ee020d"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,SNS - Appropriate Subscribers,21371,Medium,3,"arn:aws:sns:eu-west-2:877060310981:aws-controltower-SecurityNotifications:7abeb464-fd1e-465a-945f-c38d45305319, arn:aws:sns:eu-north-1:877060310981:aws-controltower-SecurityNotifications:7fec97c4-38de-44f3-b1b9-46f6b2ecdc75, arn:aws:sns:us-east-2:877060310981:aws-controltower-SecurityNotifications:1a635d89-b108-4008-b085-d13f59e78af8"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudWatch Event - Events In Use,37146,Medium,2,"ap-northeast-1, ap-south-1"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Cloud Account - Identity Provider,27000,Medium,2,"AWSControlTowerExecution, aws-controltower-ReadOnlyExecutionRole"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,SNS - Encrypted at Rest Using AWS KMS,21121,Medium,2,"arn:aws:sns:us-east-1:877060310981:aws-controltower-SecurityNotifications, arn:aws:sns:ap-northeast-2:877060310981:aws-controltower-SecurityNotifications"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Transfer Acceleration,21502,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Server Side Encryption via Bucket Policies,21497,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Server Side Default Encryption,21496,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Buckets Lifecycle Configuration,21500,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Object Lock,21501,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Enable S3 Bucket Keys,21495,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Defined Amazon Macie Job,16028,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Cross Account Access,21494,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,1,default (sg-086bdbff551bc1c28)
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Buckets Encrypted with Customer-Provided CMKs,21499,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,S3 - Bucket MFA Delete Enabled,21492,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Logging - Enabled S3 Read Events Log,16055,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Logging - Enabled S3 Write Events Log,16054,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Logging - Enabled Trail Log File Encryption,16051,Medium,1,aws-controltower-BaselineCloudTrail
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Networking - Default Security Groups Restrict All,16073,Medium,1,default (sg-086bdbff551bc1c28)
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - API Gateway REST API stages configured to use SSL certificates for backend authentication,21145,Medium,1,xvl72tvxv5 Stage
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Distributions should use custom SSL/TLS certificates,21022,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Distributions should have origin access identity enabled,21016,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Distributions should have logging enabled,21020,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Distributions should have WAF enabled,21021,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Distributions should encrypt traffic to custom origins,21024,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,AWS S3 - Bucket Logging Enabled,67003,Medium,1,aws-sam-cli-managed-default-samclisourcebucket-7nfaa1nsmoh5
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - Stage Using WAF Without SQL Database Rule Group,27027,Medium,1,xvl72tvxv5 Stage
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - Stage Using WAF Without Known Bad Inputs Rule Group,27023,Medium,1,xvl72tvxv5 Stage
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - Stage Using WAF Without IP Reputation List Rule Group,27022,Medium,1,xvl72tvxv5 Stage
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - Stage Using WAF Without Core Rule Group,27021,Medium,1,xvl72tvxv5 Stage
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - Public API Gateway Stage Using WAF Without Anonymous IP List Rule Group,27015,Medium,1,xvl72tvxv5 Stage
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - API Gateway is associated with a WAF Web ACL,21147,Medium,1,xvl72tvxv5 Stage
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Enable Real-Time Logging,21359,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Geo Restriction,21361,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront network with trusted signers,27064,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,GuardDuty - Findings,37202,Medium,1,ap-southeast-1 - GuardDuty Detector
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,DynamoDB - Tables have point-in-time recovery enabled,21152,Medium,1,TeslaGData
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront Without Origin Access Identity,27078,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Security Policy,21363,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront Using WAF Without SQL Database Rule Group,27077,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront Using WAF Without Known Bad Inputs Rule Group,27073,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront Using WAF Without IP Reputation List Rule Group,27072,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront Using WAF Without Core Rule Group,27071,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront Using WAF Without Anonymous IP List Rule Group,27065,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Use CloudFront Content Distribution Network,21364,Medium,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,GuardDuty - Enabled,27142,Medium,1,ap-northeast-1
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFormation - Integration with Simple Notification Service (SNS),21014,Low,24,"TeslaGTelegramGame1, StackSet-AWSControlTowerGuardrailAWS-GR-ENCRYPTED-VOLUMES-1c149d60-c18b-4d47-acb2-789272593511, StackSet-AWSControlTowerGuardrailAWS-GR-S3-BUCKET-PUBLIC-READ-PROHIBITED-1b84cdb6-c36d-4a64-9f20-29241f24807e"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,Lambda - Enable Dead Letter Queue for Lambda Functions,21343,Low,7,"aws-controltower-NotificationForwarder:$LATEST, TeslaGTelegramGame-BotHandlerFunction-OD2FaCOSQNFR:$LATEST"
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Enable Origin Shield,21358,Low,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,CloudFront - Distributions should use SNI to serve HTTPS requests,21023,Low,1,E22DNY1HULURFP
Clement Chia Luck Khng (Asst Prof),TESLA-G,877060310981,API Gateway - API Gateway REST API stages have AWS X-Ray tracing enabled,21146,Low,1,xvl72tvxv5 Stage
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Lambda - VPC Access for AWS Lambda Functions,21354,High,3,aws-controltower-NotificationForwarder:$LATEST
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Lambda - Enable Encryption at Rest for Environment Variables using Customer Master Keys,21344,High,3,aws-controltower-NotificationForwarder:$LATEST
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Networking - Disallowed Public Access to Administration Ports (ACL),16071,High,3,"acl-027366f10d78b8f99, acl-03f857244591b0a6c, acl-00c61f298ea7301f4"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Networking - Disallowed Public Access to RDP Port (ACL),21302,High,3,"acl-027366f10d78b8f99, acl-03f857244591b0a6c, acl-00c61f298ea7301f4"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Networking - Disallowed Public Access to SSH Port (ACL),21300,High,3,"acl-027366f10d78b8f99, acl-03f857244591b0a6c, acl-00c61f298ea7301f4"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Networking - Disallowed Public Access to Telnet Port (ACL),21301,High,3,"acl-027366f10d78b8f99, acl-03f857244591b0a6c, acl-00c61f298ea7301f4"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,EBS - Enabled Encryption At Rest (Region-wise),16031,High,3,"eu-central-1, ca-central-1, sa-east-1"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,IAM - Enabled Access Analyzer,16022,High,3,"eu-central-1, ca-central-1, sa-east-1"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,S3 - Enabled MFA Delete,16027,High,2,"s3accesslogbbs - Versioning, bbsattachmentbucket - Versioning"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,CloudFormation - Deletion Policy in Use,21445,High,1,StackSet-AWS-QuickSetup-Scheduler-LA-a8015-1fa96ff9-ca9d-4ade-9f52-c8dbf129472d
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,CloudFormation - Stack Policy,21447,High,1,StackSet-AWS-QuickSetup-Scheduler-LA-a8015-1fa96ff9-ca9d-4ade-9f52-c8dbf129472d
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,4,"subnet-02b46c96a1fe2c9ec, subnet-0d585f368991c9414, subnet-0cb9ced734642c0ea"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Inspector 2 - Not Enabled,37136,Medium,4,266735826017
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,3,aws-controltower-NotificationForwarder:$LATEST
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Lambda - Enable Provisioned Concurrency,21347,Medium,3,aws-controltower-NotificationForwarder:$LATEST
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Lambda - Function Uses Supported Runtime,21131,Medium,3,aws-controltower-NotificationForwarder:$LATEST
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Lambda - Tracing Enabled,21352,Medium,3,aws-controltower-NotificationForwarder:$LATEST
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Lambda - Cross Account Access,21350,Medium,3,aws-controltower-NotificationForwarder:$LATEST
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,3,"acl-027366f10d78b8f99, acl-03f857244591b0a6c, acl-00c61f298ea7301f4"
Foo Jia Nee (Assoc Prof),AWS-LKC-BBS,266735826017,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,3,"rds-ec2-1 (sg-0b2023849c63d0e52), default (sg-092ee55f935a5d10e), secure-group (sg-05f736b8c62551aae)"
